{0.075, 0.8400000000000001}
{0.485, 0.16}
{0.485, 0.17}
{0.485, 0.18000000000000002}
{0.485, 0.19}
{0.485, 0.2}
{0.485, 0.21000000000000002}
{0.485, 0.22}
{0.49, 0.01}
{0.49, 0.02}
{0.49, 0.03}
{0.49, 0.04}
{0.49, 0.05}
{0.49, 0.060000000000000005}
{0.49, 0.06999999999999999}
{0.49, 0.08}
{0.49, 0.09}
{0.49, 0.09999999999999999}
{0.49, 0.11}
{0.49, 0.12}
{0.49, 0.13}
{0.49, 0.14}
{0.49, 0.15000000000000002}
{0.49, 0.16}
{0.49, 0.17}
{0.49, 0.18000000000000002}
{0.49, 0.19}
{0.49, 0.2}
{0.49, 0.21000000000000002}
{0.495, 0.01}
{0.495, 0.02}
{0.495, 0.03}
{0.495, 0.04}
{0.495, 0.05}
{0.495, 0.060000000000000005}
{0.495, 0.06999999999999999}
{0.495, 0.08}
{0.495, 0.09}
{0.495, 0.09999999999999999}
{0.495, 0.11}
{0.495, 0.12}
{0.495, 0.13}
{0.495, 0.14}
{0.495, 0.15000000000000002}
{0.495, 0.16}
{0.495, 0.17}
{0.495, 0.18000000000000002}
{0.495, 0.19}
{0.495, 0.2}
{0.495, 0.21000000000000002}
{0.5, 0.01}
{0.5, 0.02}
{0.5, 0.03}
{0.5, 0.04}
{0.5, 0.05}
{0.5, 0.060000000000000005}
{0.5, 0.06999999999999999}
{0.5, 0.08}
{0.5, 0.09}
{0.5, 0.09999999999999999}
{0.5, 0.11}
{0.5, 0.12}
{0.5, 0.13}
{0.5, 0.14}
{0.5, 0.15000000000000002}
{0.5, 0.16}
{0.5, 0.17}
{0.5, 0.18000000000000002}
{0.5, 0.19}
{0.5, 0.2}
